Date,Year,Pump sets,Cumulative pump sets energized,Groundwater_Level,Average Rainfall (mm),POPULATION,RURAL_POPULATION,URBAN_POPULATION,GROWTH_RATE_PERCENT
2000-09-05,2000,256749.4972677596,13038886.295081967,10.81,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-06,2000,257267.7049180328,13039754.86885246,10.31,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-07,2000,257785.91256830603,13040623.44262295,10.83,15.8,2459676.0,502757.0,1956918.0,18.59
2000-09-08,2000,258304.12021857925,13041492.016393442,10.71,48.6,2459676.0,502757.0,1956918.0,18.59
2000-09-09,2000,258822.32786885247,13042360.590163937,10.64,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-10,2000,259340.5355191257,13043229.163934426,10.54,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-11,2000,259858.7431693989,13044097.737704918,10.94,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-12,2000,260376.9508196721,13044966.31147541,10.81,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-13,2000,260895.15846994537,13045834.885245902,10.24,17.6,2459676.0,502757.0,1956918.0,18.59
2000-09-14,2000,261413.3661202186,13046703.459016394,10.87,2.4,2459676.0,502757.0,1956918.0,18.59
2000-09-15,2000,261931.5737704918,13047572.032786883,10.81,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-16,2000,262449.78142076504,13048440.606557377,10.39,3.0,2459676.0,502757.0,1956918.0,18.59
2000-09-17,2000,262967.98907103826,13049309.180327868,10.73,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-18,2000,263486.1967213115,13050177.75409836,10.56,7.0,2459676.0,502757.0,1956918.0,18.59
2000-09-19,2000,264004.4043715847,13051046.327868853,10.31,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-20,2000,264522.612021858,13051914.901639344,10.25,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-21,2000,265040.81967213115,13052783.475409836,10.9,8.8,2459676.0,502757.0,1956918.0,18.59
2000-09-22,2000,265559.0273224044,13053652.049180329,10.59,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-23,2000,266077.2349726776,13054520.62295082,10.81,80.19999999999999,2459676.0,502757.0,1956918.0,18.59
2000-09-24,2000,266595.4426229508,13055389.196721312,10.74,63.0,2459676.0,502757.0,1956918.0,18.59
2000-09-25,2000,267113.65027322405,13056257.770491805,11.1,9.0,2459676.0,502757.0,1956918.0,18.59
2000-09-26,2000,267631.8579234973,13057126.344262294,10.82,5.2,2459676.0,502757.0,1956918.0,18.59
2000-09-27,2000,268150.0655737705,13057994.918032788,11.05,1.6,2459676.0,502757.0,1956918.0,18.59
2000-09-28,2000,268668.2732240437,13058863.49180328,10.14,22.0,2459676.0,502757.0,1956918.0,18.59
2000-09-29,2000,269186.48087431694,13059732.06557377,10.79,0.0,2459676.0,502757.0,1956918.0,18.59
2000-09-30,2000,269704.68852459016,13060600.639344262,10.16,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-01,2000,270222.8961748634,13061469.213114752,10.08,11.2,2459676.0,502757.0,1956918.0,18.59
2000-10-02,2000,270741.1038251366,13062337.786885248,9.96,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-03,2000,271259.31147540984,13063206.360655738,9.78,29.0,2459676.0,502757.0,1956918.0,18.59
2000-10-04,2000,271777.51912568306,13064074.93442623,9.78,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-05,2000,272295.72677595634,13064943.50819672,9.89,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-06,2000,272813.9344262296,13065812.081967212,10.1,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-07,2000,273332.1420765028,13066680.655737706,10.36,19.0,2459676.0,502757.0,1956918.0,18.59
2000-10-08,2000,273850.349726776,13067549.229508195,10.14,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-09,2000,274368.55737704923,13068417.803278688,9.65,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-10,2000,274886.76502732246,13069286.37704918,10.17,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-11,2000,275404.9726775957,13070154.950819671,10.09,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-12,2000,275923.1803278689,13071023.524590164,9.7,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-13,2000,276441.3879781421,13071892.098360656,10.09,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-14,2000,276959.5956284153,13072760.672131147,10.32,7.2,2459676.0,502757.0,1956918.0,18.59
2000-10-15,2000,277477.8032786886,13073629.24590164,10.1,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-16,2000,277996.0109289618,13074497.819672132,10.19,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-17,2000,278514.218579235,13075366.393442623,10.36,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-18,2000,279032.42622950824,13076234.967213117,10.38,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-19,2000,279550.63387978147,13077103.540983606,9.65,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-20,2000,280068.8415300547,13077972.114754098,9.28,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-21,2000,280587.0491803279,13078840.68852459,10.38,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-22,2000,281105.25683060114,13079709.262295082,9.72,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-23,2000,281623.4644808744,13080577.836065574,10.07,1.0,2459676.0,502757.0,1956918.0,18.59
2000-10-24,2000,282141.6721311476,13081446.409836063,9.85,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-25,2000,282659.8797814208,13082314.983606558,10.02,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-26,2000,283178.08743169403,13083183.55737705,10.3,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-27,2000,283696.29508196726,13084052.13114754,10.04,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-28,2000,284214.5027322405,13084920.704918033,9.95,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-29,2000,284732.7103825137,13085789.278688524,9.9,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-30,2000,285250.9180327869,13086657.852459015,9.8,0.0,2459676.0,502757.0,1956918.0,18.59
2000-10-31,2000,285769.12568306015,13087526.426229509,9.84,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-01,2000,286287.3333333334,13088395.0,10.84,14.4,2459676.0,502757.0,1956918.0,18.59
2000-11-02,2000,286805.5409836066,13089263.573770491,10.62,11.6,2459676.0,502757.0,1956918.0,18.59
2000-11-03,2000,287323.7486338798,13090132.147540985,11.14,10.5,2459676.0,502757.0,1956918.0,18.59
2000-11-04,2000,287841.95628415304,13091000.721311476,10.75,12.0,2459676.0,502757.0,1956918.0,18.59
2000-11-05,2000,288360.16393442627,13091869.295081967,10.72,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-06,2000,288878.3715846995,13092737.86885246,10.87,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-07,2000,289396.5792349727,13093606.44262295,10.36,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-08,2000,289914.78688524594,13094475.016393442,10.28,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-09,2000,290432.9945355192,13095343.590163937,10.86,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-10,2000,290951.2021857924,13096212.163934426,10.43,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-11,2000,291469.4098360656,13097080.737704918,10.51,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-12,2000,291987.61748633883,13097949.31147541,11.25,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-13,2000,292505.82513661205,13098817.885245902,10.51,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-14,2000,293024.0327868853,13099686.459016394,10.09,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-15,2000,293542.2404371585,13100555.032786883,11.01,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-16,2000,294060.4480874317,13101423.606557377,10.75,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-17,2000,294578.65573770495,13102292.180327868,10.55,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-18,2000,295096.86338797817,13103160.75409836,11.08,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-19,2000,295615.0710382514,13104029.327868853,10.51,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-20,2000,296133.2786885246,13104897.901639344,10.56,5.0,2459676.0,502757.0,1956918.0,18.59
2000-11-21,2000,296651.48633879784,13105766.475409836,10.55,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-22,2000,297169.69398907106,13106635.049180329,10.65,53.8,2459676.0,502757.0,1956918.0,18.59
2000-11-23,2000,297687.9016393443,13107503.62295082,11.0,11.2,2459676.0,502757.0,1956918.0,18.59
2000-11-24,2000,298206.1092896175,13108372.196721312,10.9,138.2,2459676.0,502757.0,1956918.0,18.59
2000-11-25,2000,298724.31693989073,13109240.770491805,10.66,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-26,2000,299242.524590164,13110109.344262294,11.19,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-27,2000,299760.7322404372,13110977.918032788,10.93,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-28,2000,300278.9398907104,13111846.49180328,10.83,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-29,2000,300797.1475409836,13112715.06557377,10.87,0.0,2459676.0,502757.0,1956918.0,18.59
2000-11-30,2000,301315.35519125685,13113583.639344262,10.89,116.5,2459676.0,502757.0,1956918.0,18.59
2000-12-01,2000,301833.5628415301,13114452.213114752,11.52,10.5,2459676.0,502757.0,1956918.0,18.59
2000-12-02,2000,302351.7704918033,13115320.786885248,12.58,0.7,2459676.0,502757.0,1956918.0,18.59
2000-12-03,2000,302869.9781420765,13116189.360655738,13.01,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-04,2000,303388.18579234974,13117057.93442623,13.11,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-05,2000,303906.39344262297,13117926.50819672,12.24,1.6,2459676.0,502757.0,1956918.0,18.59
2000-12-06,2000,304424.6010928962,13118795.081967212,12.17,26.7,2459676.0,502757.0,1956918.0,18.59
2000-12-07,2000,304942.8087431694,13119663.655737706,12.56,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-08,2000,305461.01639344264,13120532.229508195,12.56,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-09,2000,305979.22404371586,13121400.803278688,12.47,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-10,2000,306497.4316939891,13122269.37704918,12.09,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-11,2000,307015.6393442623,13123137.950819671,13.01,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-12,2000,307533.84699453553,13124006.524590164,12.34,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-13,2000,308052.0546448088,13124875.098360656,12.36,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-14,2000,308570.262295082,13125743.672131147,12.21,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-15,2000,309088.4699453552,13126612.24590164,12.25,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-16,2000,309606.6775956284,13127480.819672132,12.13,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-17,2000,310124.88524590165,13128349.393442623,12.3,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-18,2000,310643.0928961749,13129217.967213117,12.76,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-19,2000,311161.3005464481,13130086.540983606,12.57,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-20,2000,311679.5081967213,13130955.114754098,12.2,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-21,2000,312197.71584699454,13131823.68852459,12.4,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-22,2000,312715.92349726777,13132692.262295082,12.3,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-23,2000,313234.131147541,13133560.836065574,12.14,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-24,2000,313752.3387978142,13134429.409836063,12.2,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-25,2000,314270.54644808744,13135297.983606558,12.39,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-26,2000,314788.75409836066,13136166.55737705,11.99,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-27,2000,315306.9617486339,13137035.13114754,12.84,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-28,2000,315825.1693989071,13137903.704918033,11.71,64.0,2459676.0,502757.0,1956918.0,18.59
2000-12-29,2000,316343.3770491804,13138772.278688524,12.59,102.6,2459676.0,502757.0,1956918.0,18.59
2000-12-30,2000,316861.58469945355,13139640.852459015,12.32,0.0,2459676.0,502757.0,1956918.0,18.59
2000-12-31,2000,317379.7923497268,13140509.426229509,12.55,0.0,2459676.0,502757.0,1956918.0,18.59
2001-01-01,2001,317898.0,13141378.0,14.96,3.0,2915918.0,707556.0,2208362.0,16.96
2001-01-02,2001,318810.8684931507,13143161.821917808,15.37,18.2,2915918.0,707556.0,2208362.0,16.96
2001-01-03,2001,319723.7369863014,13144945.643835615,14.87,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-04,2001,320636.60547945206,13146729.465753425,14.6,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-05,2001,321549.47397260275,13148513.287671233,14.59,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-06,2001,322462.34246575343,13150297.10958904,14.67,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-07,2001,323375.2109589041,13152080.93150685,14.87,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-08,2001,324288.0794520548,13153864.753424658,14.37,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-09,2001,325200.9479452055,13155648.575342463,15.21,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-10,2001,326113.8164383562,13157432.397260277,14.68,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-11,2001,327026.68493150687,13159216.219178082,15.26,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-12,2001,327939.5534246576,13161000.04109589,15.22,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-13,2001,328852.42191780824,13162783.863013698,14.89,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-14,2001,329765.2904109589,13164567.684931507,14.95,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-15,2001,330678.1589041096,13166351.506849317,14.87,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-16,2001,331591.0273972603,13168135.328767125,14.99,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-17,2001,332503.89589041093,13169919.150684932,15.0,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-18,2001,333416.7643835616,13171702.97260274,14.79,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-19,2001,334329.6328767123,13173486.794520548,15.33,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-20,2001,335242.501369863,13175270.616438355,14.68,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-21,2001,336155.3698630137,13177054.438356165,14.88,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-22,2001,337068.2383561644,13178838.260273973,15.54,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-23,2001,337981.10684931505,13180622.08219178,14.92,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-24,2001,338893.97534246574,13182405.90410959,14.65,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-25,2001,339806.8438356164,13184189.726027396,14.74,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-26,2001,340719.7123287671,13185973.547945203,15.4,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-27,2001,341632.5808219178,13187757.369863013,14.7,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-28,2001,342545.4493150685,13189541.191780822,15.03,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-29,2001,343458.3178082192,13191325.01369863,14.82,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-30,2001,344371.18630136986,13193108.835616438,14.58,0.0,2915918.0,707556.0,2208362.0,16.96
2001-01-31,2001,345284.05479452055,13194892.657534247,14.88,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-01,2001,346196.92328767123,13196676.479452057,17.35,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-02,2001,347109.7917808219,13198460.301369864,17.42,37.2,2915918.0,707556.0,2208362.0,16.96
2001-02-03,2001,348022.6602739726,13200244.12328767,17.33,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-04,2001,348935.5287671233,13202027.94520548,16.85,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-05,2001,349848.397260274,13203811.767123288,17.47,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-06,2001,350761.26575342467,13205595.589041095,17.18,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-07,2001,351674.13424657536,13207379.410958905,17.13,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-08,2001,352587.00273972604,13209163.232876712,17.84,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-09,2001,353499.8712328767,13210947.05479452,18.14,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-10,2001,354412.7397260274,13212730.87671233,17.13,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-11,2001,355325.6082191781,13214514.698630136,17.67,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-12,2001,356238.4767123288,13216298.520547943,17.47,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-13,2001,357151.3452054795,13218082.342465753,17.36,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-14,2001,358064.2136986301,13219866.164383562,17.89,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-15,2001,358977.0821917808,13221649.98630137,17.41,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-16,2001,359889.9506849315,13223433.808219178,17.32,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-17,2001,360802.81917808217,13225217.630136987,17.83,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-18,2001,361715.68767123285,13227001.452054797,17.99,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-19,2001,362628.55616438354,13228785.273972604,17.5,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-20,2001,363541.4246575342,13230569.09589041,17.61,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-21,2001,364454.2931506849,13232352.91780822,18.05,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-22,2001,365367.1616438356,13234136.739726027,17.76,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-23,2001,366280.0301369863,13235920.561643835,17.45,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-24,2001,367192.898630137,13237704.383561645,17.39,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-25,2001,368105.76712328766,13239488.205479452,17.56,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-26,2001,369018.6356164384,13241272.02739726,17.64,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-27,2001,369931.504109589,13243055.849315068,17.67,0.0,2915918.0,707556.0,2208362.0,16.96
2001-02-28,2001,370844.3726027397,13244839.671232875,17.07,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-01,2001,371757.2410958904,13246623.493150683,18.88,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-02,2001,372670.1095890411,13248407.315068493,19.49,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-03,2001,373582.9780821918,13250191.136986302,19.74,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-04,2001,374495.84657534247,13251974.95890411,19.28,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-05,2001,375408.7150684932,13253758.780821918,19.53,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-06,2001,376321.58356164384,13255542.602739723,19.26,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-07,2001,377234.4520547945,13257326.424657537,19.14,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-08,2001,378147.3205479452,13259110.246575342,19.29,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-09,2001,379060.1890410959,13260894.06849315,19.4,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-10,2001,379973.0575342466,13262677.89041096,19.7,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-11,2001,380885.9260273973,13264461.712328767,19.54,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-12,2001,381798.794520548,13266245.534246575,19.41,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-13,2001,382711.66301369865,13268029.356164385,19.32,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-14,2001,383624.5315068493,13269813.178082192,19.63,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-15,2001,384537.4,13271597.0,19.31,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-16,2001,385450.2684931507,13273380.821917808,19.2,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-17,2001,386363.1369863014,13275164.643835615,19.24,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-18,2001,387276.0054794521,13276948.465753425,18.87,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-19,2001,388188.8739726028,13278732.287671233,19.19,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-20,2001,389101.7424657535,13280516.10958904,19.27,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-21,2001,390014.61095890414,13282299.93150685,19.13,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-22,2001,390927.4794520548,13284083.753424658,19.78,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-23,2001,391840.3479452055,13285867.575342463,19.3,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-24,2001,392753.21643835615,13287651.397260277,20.0,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-25,2001,393666.0849315068,13289435.219178082,19.33,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-26,2001,394578.9534246575,13291219.04109589,19.74,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-27,2001,395491.8219178082,13293002.863013698,19.31,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-28,2001,396404.6904109589,13294786.684931507,19.35,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-29,2001,397317.5589041096,13296570.506849317,18.95,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-30,2001,398230.42739726027,13298354.328767125,19.62,0.0,2915918.0,707556.0,2208362.0,16.96
2001-03-31,2001,399143.29589041095,13300138.150684932,19.56,29.6,2915918.0,707556.0,2208362.0,16.96
2001-04-01,2001,400056.1643835616,13301921.97260274,19.87,3.0,2915918.0,707556.0,2208362.0,16.96
2001-04-02,2001,400969.0328767123,13303705.794520548,19.75,0.0,2915918.0,707556.0,2208362.0,16.96
